cod_mun,cod_sec,municipio,provincia,dis_sec,y19,y15,var1519
,0601509009,NA,NA,Distrito 09 Sección 009,15750,12950,21.6216216216216
,0601509010,NA,NA,Distrito 09 Sección 010,12250,9450,29.6296296296296
,0601509018,NA,NA,Distrito 09 Sección 018,14350,12250,17.1428571428571
,0601509019,NA,NA,Distrito 09 Sección 019,12950,10850,19.3548387096774
,0601509021,NA,NA,Distrito 09 Sección 021,20650,19250,7.27272727272727
,0601509022,NA,NA,Distrito 09 Sección 022,20650,18550,11.3207547169811
,0601509023,NA,NA,Distrito 09 Sección 023,17150,15050,13.953488372093
,0601509024,NA,NA,Distrito 09 Sección 024,22050,20650,6.77966101694915
,0601509026,NA,NA,Distrito 09 Sección 026,19950,17850,11.7647058823529
,0601509027,NA,NA,Distrito 09 Sección 027,23450,21350,9.83606557377049
,0601509028,NA,NA,Distrito 09 Sección 028,18550,15750,17.7777777777778
,0601509029,NA,NA,Distrito 09 Sección 029,21350,19950,7.01754385964912
,0601509030,NA,NA,Distrito 09 Sección 030,18550,17150,8.16326530612245
,0601509031,NA,NA,Distrito 09 Sección 031,19950,16450,21.2765957446809
,0601509032,NA,NA,Distrito 09 Sección 032,22050,19250,14.5454545454545
,0601509036,NA,NA,Distrito 09 Sección 036,23450,20650,13.5593220338983
,0601509037,NA,NA,Distrito 09 Sección 037,23450,23450,0
,0601510001,NA,NA,Distrito 10 Sección 001,18550,16450,12.7659574468085
,0601510015,NA,NA,Distrito 10 Sección 015,17850,16450,8.51063829787234
,0601510016,NA,NA,Distrito 10 Sección 016,20650,17850,15.6862745098039
,0601510017,NA,NA,Distrito 10 Sección 017,17850,16450,8.51063829787234
,0601510033,NA,NA,Distrito 10 Sección 033,25550,22750,12.3076923076923
,0601510034,NA,NA,Distrito 10 Sección 034,12950,10850,19.3548387096774
,0601510035,NA,NA,Distrito 10 Sección 035,27650,24850,11.2676056338028
,0601510036,NA,NA,Distrito 10 Sección 036,24850,22750,9.23076923076923
,0601510037,NA,NA,Distrito 10 Sección 037,15050,12950,16.2162162162162
,0801501001,NA,NA,Distrito 01 Sección 001,26250,23450,11.9402985074627
,0801501002,NA,NA,Distrito 01 Sección 002,23450,20650,13.5593220338983
,0801501003,NA,NA,Distrito 01 Sección 003,25550,21350,19.672131147541
,0801501004,NA,NA,Distrito 01 Sección 004,24850,20650,20.3389830508475
,0801501005,NA,NA,Distrito 01 Sección 005,24850,20650,20.3389830508475
,0801501007,NA,NA,Distrito 01 Sección 007,25550,21350,19.672131147541
,0801501008,NA,NA,Distrito 01 Sección 008,NA,22750,NA
,0801502001,NA,NA,Distrito 02 Sección 001,20650,17150,20.4081632653061
,0801502002,NA,NA,Distrito 02 Sección 002,24150,21350,13.1147540983607
,0801502003,NA,NA,Distrito 02 Sección 003,24150,22050,9.52380952380952
,0801502004,NA,NA,Distrito 02 Sección 004,25550,21350,19.672131147541
,0801502005,NA,NA,Distrito 02 Sección 005,16450,14350,14.6341463414634
,0801502007,NA,NA,Distrito 02 Sección 007,14350,12950,10.8108108108108
,0801502008,NA,NA,Distrito 02 Sección 008,24150,20650,16.9491525423729
,0801502009,NA,NA,Distrito 02 Sección 009,12250,10850,12.9032258064516
,0801502010,NA,NA,Distrito 02 Sección 010,15750,14350,9.75609756097561
,0801502011,NA,NA,Distrito 02 Sección 011,17150,15050,13.953488372093
,0801502012,NA,NA,Distrito 02 Sección 012,16450,14350,14.6341463414634
,0801502013,NA,NA,Distrito 02 Sección 013,15050,12950,16.2162162162162
,0801502015,NA,NA,Distrito 02 Sección 015,14350,12950,10.8108108108108
,0801503001,NA,NA,Distrito 03 Sección 001,19250,15750,22.2222222222222
,0801503003,NA,NA,Distrito 03 Sección 003,19950,17150,16.3265306122449
,0801503004,NA,NA,Distrito 03 Sección 004,22750,19950,14.0350877192982
,0801503005,NA,NA,Distrito 03 Sección 005,18550,15750,17.7777777777778
,0801503006,NA,NA,Distrito 03 Sección 006,23450,19950,17.5438596491228
,0801503007,NA,NA,Distrito 03 Sección 007,26250,22750,15.3846153846154
,0801503008,NA,NA,Distrito 03 Sección 008,19250,17850,7.84313725490196
,0801503009,NA,NA,Distrito 03 Sección 009,22050,19250,14.5454545454545
,0801503010,NA,NA,Distrito 03 Sección 010,17150,14350,19.5121951219512
,0801503011,NA,NA,Distrito 03 Sección 011,19950,17850,11.7647058823529
,0801503013,NA,NA,Distrito 03 Sección 013,29050,23450,23.8805970149254
,0801503014,NA,NA,Distrito 03 Sección 014,26250,NA,NA
,0801504001,NA,NA,Distrito 04 Sección 001,17850,15750,13.3333333333333
,0801504002,NA,NA,Distrito 04 Sección 002,21350,18550,15.0943396226415
,0801504003,NA,NA,Distrito 04 Sección 003,20650,17850,15.6862745098039
,0801504004,NA,NA,Distrito 04 Sección 004,19950,17150,16.3265306122449
,0801504005,NA,NA,Distrito 04 Sección 005,19950,17150,16.3265306122449
,0801504006,NA,NA,Distrito 04 Sección 006,17850,16450,8.51063829787234
,0801504007,NA,NA,Distrito 04 Sección 007,19950,17150,16.3265306122449
,0801504008,NA,NA,Distrito 04 Sección 008,19250,16450,17.0212765957447
,0801504009,NA,NA,Distrito 04 Sección 009,20650,17850,15.6862745098039
,0801504010,NA,NA,Distrito 04 Sección 010,16450,14350,14.6341463414634
,0801504011,NA,NA,Distrito 04 Sección 011,18550,15750,17.7777777777778
,0801504012,NA,NA,Distrito 04 Sección 012,19250,17150,12.2448979591837
,0801504013,NA,NA,Distrito 04 Sección 013,19950,17850,11.7647058823529
,0801504014,NA,NA,Distrito 04 Sección 014,24150,20650,16.9491525423729
,0801504015,NA,NA,Distrito 04 Sección 015,18550,15050,23.2558139534884
,0801504016,NA,NA,Distrito 04 Sección 016,22050,19250,14.5454545454545
,0801505001,NA,NA,Distrito 05 Sección 001,24150,20650,16.9491525423729
,0801505002,NA,NA,Distrito 05 Sección 002,24150,22050,9.52380952380952
,0801505003,NA,NA,Distrito 05 Sección 003,24850,19950,24.5614035087719
,0801505004,NA,NA,Distrito 05 Sección 004,21350,18550,15.0943396226415
,0801505005,NA,NA,Distrito 05 Sección 005,19250,17150,12.2448979591837
,0801505006,NA,NA,Distrito 05 Sección 006,23450,19950,17.5438596491228
,0801505007,NA,NA,Distrito 05 Sección 007,24150,NA,NA
,0801506001,NA,NA,Distrito 06 Sección 001,19250,16450,17.0212765957447
,0801506002,NA,NA,Distrito 06 Sección 002,24850,21350,16.3934426229508
,0801506003,NA,NA,Distrito 06 Sección 003,16450,13650,20.5128205128205
,0801506004,NA,NA,Distrito 06 Sección 004,15750,12950,21.6216216216216
,0801506005,NA,NA,Distrito 06 Sección 005,15750,13650,15.3846153846154
,0801506006,NA,NA,Distrito 06 Sección 006,16450,13650,20.5128205128205
,0801507001,NA,NA,Distrito 07 Sección 001,15750,12950,21.6216216216216
,0801507002,NA,NA,Distrito 07 Sección 002,19950,17150,16.3265306122449
,0801507003,NA,NA,Distrito 07 Sección 003,15050,13650,10.2564102564103
,0801507004,NA,NA,Distrito 07 Sección 004,20650,18550,11.3207547169811
,0801507005,NA,NA,Distrito 07 Sección 005,15050,12950,16.2162162162162
,0801507006,NA,NA,Distrito 07 Sección 006,20650,18550,11.3207547169811
,0801507007,NA,NA,Distrito 07 Sección 007,10850,8750,24
,0801507008,NA,NA,Distrito 07 Sección 008,11550,8750,32
,0801507009,NA,NA,Distrito 07 Sección 009,16450,12250,34.2857142857143
,0801507010,NA,NA,Distrito 07 Sección 010,14350,12250,17.1428571428571
,0801507011,NA,NA,Distrito 07 Sección 011,16450,12950,27.027027027027
,0801507012,NA,NA,Distrito 07 Sección 012,NA,13650,NA
,0801507013,NA,NA,Distrito 07 Sección 013,11550,8750,32
,0801507014,NA,NA,Distrito 07 Sección 014,15750,13650,15.3846153846154
,0801507015,NA,NA,Distrito 07 Sección 015,10150,8750,16
,0801507017,NA,NA,Distrito 07 Sección 017,11550,10150,13.7931034482759
,0801507018,NA,NA,Distrito 07 Sección 018,20650,17850,15.6862745098039
,0801507020,NA,NA,Distrito 07 Sección 020,15050,12950,16.2162162162162
,0801507021,NA,NA,Distrito 07 Sección 021,17150,14350,19.5121951219512
,0801507022,NA,NA,Distrito 07 Sección 022,18550,16450,12.7659574468085
,0801507023,NA,NA,Distrito 07 Sección 023,22750,19950,14.0350877192982
,0801507024,NA,NA,Distrito 07 Sección 024,17850,16450,8.51063829787234
,0801507028,NA,NA,Distrito 07 Sección 028,14350,12250,17.1428571428571
,0801507029,NA,NA,Distrito 07 Sección 029,19950,17850,11.7647058823529
,0801507030,NA,NA,Distrito 07 Sección 030,21350,18550,15.0943396226415
,0801507031,NA,NA,Distrito 07 Sección 031,17850,15750,13.3333333333333
,0801508001,NA,NA,Distrito 08 Sección 001,12250,9450,29.6296296296296
,0801508002,NA,NA,Distrito 08 Sección 002,17150,15750,8.88888888888889
,0801508003,NA,NA,Distrito 08 Sección 003,15750,15050,4.65116279069767
,0801508004,NA,NA,Distrito 08 Sección 004,17150,15050,13.953488372093
,0801508005,NA,NA,Distrito 08 Sección 005,15750,12950,21.6216216216216
,0801508006,NA,NA,Distrito 08 Sección 006,18550,16450,12.7659574468085
,0801508007,NA,NA,Distrito 08 Sección 007,15050,12250,22.8571428571429
,0801508008,NA,NA,Distrito 08 Sección 008,17150,14350,19.5121951219512
,0801508009,NA,NA,Distrito 08 Sección 009,17850,15750,13.3333333333333
,0801508011,NA,NA,Distrito 08 Sección 011,17850,15050,18.6046511627907
,0801508012,NA,NA,Distrito 08 Sección 012,23450,21350,9.83606557377049
,0801508013,NA,NA,Distrito 08 Sección 013,20650,17150,20.4081632653061
,0801509001,NA,NA,Distrito 09 Sección 001,11550,9450,22.2222222222222
,0801509002,NA,NA,Distrito 09 Sección 002,9450,8050,17.3913043478261
,0801509003,NA,NA,Distrito 09 Sección 003,11550,10850,6.45161290322581
,0801509004,NA,NA,Distrito 09 Sección 004,7350,5950,23.5294117647059
,0801509005,NA,NA,Distrito 09 Sección 005,12950,10850,19.3548387096774
,0801509006,NA,NA,Distrito 09 Sección 006,10500,8050,30.4347826086957
,0801509008,NA,NA,Distrito 09 Sección 008,12950,10150,27.5862068965517
,0801509009,NA,NA,Distrito 09 Sección 009,16450,15050,9.30232558139535
,0801509010,NA,NA,Distrito 09 Sección 010,12950,11550,12.1212121212121
,0801509011,NA,NA,Distrito 09 Sección 011,14350,12950,10.8108108108108
,0801509012,NA,NA,Distrito 09 Sección 012,14350,12250,17.1428571428571
,0801509013,NA,NA,Distrito 09 Sección 013,16450,13650,20.5128205128205
,0801509014,NA,NA,Distrito 09 Sección 014,15050,13650,10.2564102564103
,0801509015,NA,NA,Distrito 09 Sección 015,13650,11550,18.1818181818182
,0801509016,NA,NA,Distrito 09 Sección 016,16450,14350,14.6341463414634
,0801509017,NA,NA,Distrito 09 Sección 017,10150,8750,16
,0801509018,NA,NA,Distrito 09 Sección 018,15050,13650,10.2564102564103
,0801509019,NA,NA,Distrito 09 Sección 019,12950,11550,12.1212121212121
,0801509020,NA,NA,Distrito 09 Sección 020,17850,17150,4.08163265306122
,0801509021,NA,NA,Distrito 09 Sección 021,14350,12950,10.8108108108108
,0801509022,NA,NA,Distrito 09 Sección 022,15050,12950,16.2162162162162
,0801509023,NA,NA,Distrito 09 Sección 023,14350,12950,10.8108108108108
,0801509024,NA,NA,Distrito 09 Sección 024,15050,13650,10.2564102564103
,0801509025,NA,NA,Distrito 09 Sección 025,14350,12250,17.1428571428571
,0801509026,NA,NA,Distrito 09 Sección 026,17150,14350,19.5121951219512
,0801509027,NA,NA,Distrito 09 Sección 027,14350,12250,17.1428571428571
,0801509028,NA,NA,Distrito 09 Sección 028,15750,13650,15.3846153846154
,0801509030,NA,NA,Distrito 09 Sección 030,13650,12950,5.40540540540541
,0801509031,NA,NA,Distrito 09 Sección 031,17150,14350,19.5121951219512
,0801509032,NA,NA,Distrito 09 Sección 032,11550,10150,13.7931034482759
,0801509033,NA,NA,Distrito 09 Sección 033,16450,15050,9.30232558139535
,0801509034,NA,NA,Distrito 09 Sección 034,17150,15750,8.88888888888889
,0801509035,NA,NA,Distrito 09 Sección 035,14350,12950,10.8108108108108
,0801509036,NA,NA,Distrito 09 Sección 036,15050,13650,10.2564102564103
,0801509037,NA,NA,Distrito 09 Sección 037,8750,7350,19.047619047619
,0801509038,NA,NA,Distrito 09 Sección 038,10150,9450,7.40740740740741
,0801509042,NA,NA,Distrito 09 Sección 042,7000,5950,17.6470588235294
,0801509043,NA,NA,Distrito 09 Sección 043,17850,15750,13.3333333333333
,0801509044,NA,NA,Distrito 09 Sección 044,13650,12950,5.40540540540541
,0801509045,NA,NA,Distrito 09 Sección 045,17150,15050,13.953488372093
,0801509047,NA,NA,Distrito 09 Sección 047,14350,12250,17.1428571428571
,0801509049,NA,NA,Distrito 09 Sección 049,13650,12250,11.4285714285714
,0801509050,NA,NA,Distrito 09 Sección 050,NA,13650,NA
,0801509052,NA,NA,Distrito 09 Sección 052,15750,13650,15.3846153846154
,0801509053,NA,NA,Distrito 09 Sección 053,15050,12250,22.8571428571429
,0801509054,NA,NA,Distrito 09 Sección 054,17150,14350,19.5121951219512
,0801509057,NA,NA,Distrito 09 Sección 057,17150,15050,13.953488372093
,0801509058,NA,NA,Distrito 09 Sección 058,18550,16450,12.7659574468085
,0801509059,NA,NA,Distrito 09 Sección 059,17150,15050,13.953488372093
,2602301001,NA,NA,Distrito 01 Sección 001,15750,13650,15.3846153846154
,4403201001,NA,NA,Distrito 01 Sección 001,NA,NA,NA
,0890401001,NA,NA,Distrito 01 Sección 001,17150,14350,19.5121951219512
,0890401002,NA,NA,Distrito 01 Sección 002,12950,10150,27.5862068965517
,0890401003,NA,NA,Distrito 01 Sección 003,16450,13650,20.5128205128205
,0890401004,NA,NA,Distrito 01 Sección 004,15050,12950,16.2162162162162
,0890401005,NA,NA,Distrito 01 Sección 005,14350,12950,10.8108108108108
,0890401006,NA,NA,Distrito 01 Sección 006,16450,14350,14.6341463414634
,0890401007,NA,NA,Distrito 01 Sección 007,15050,12250,22.8571428571429
,0890401008,NA,NA,Distrito 01 Sección 008,15750,12950,21.6216216216216
,0890401009,NA,NA,Distrito 01 Sección 009,15050,12950,16.2162162162162
,0890401010,NA,NA,Distrito 01 Sección 010,17850,15050,18.6046511627907
,0890401011,NA,NA,Distrito 01 Sección 011,17150,13650,25.6410256410256
,0890401012,NA,NA,Distrito 01 Sección 012,17150,14350,19.5121951219512
,4101401001,NA,NA,Distrito 01 Sección 001,10850,8750,24
,4101401002,NA,NA,Distrito 01 Sección 002,10150,8050,26.0869565217391
,5004001001,NA,NA,Distrito 01 Sección 001,NA,NA,NA
,2204301001,NA,NA,Distrito 01 Sección 001,NA,10850,NA
,1400701001,NA,NA,Distrito 01 Sección 001,12250,9450,29.6296296296296
,1400701002,NA,NA,Distrito 01 Sección 002,11550,9450,22.2222222222222
,1400701003,NA,NA,Distrito 01 Sección 003,NA,8750,NA
,1400702001,NA,NA,Distrito 02 Sección 001,10850,8050,34.7826086956522
,1400703001,NA,NA,Distrito 03 Sección 001,11550,9450,22.2222222222222
,1400703002,NA,NA,Distrito 03 Sección 002,13650,10150,34.4827586206897
,1400703003,NA,NA,Distrito 03 Sección 003,9450,8050,17.3913043478261
,1400703004,NA,NA,Distrito 03 Sección 004,10850,8750,24
,1400703005,NA,NA,Distrito 03 Sección 005,11550,9450,22.2222222222222
,1400703006,NA,NA,Distrito 03 Sección 006,13650,11550,18.1818181818182
,1400703007,NA,NA,Distrito 03 Sección 007,12950,10850,19.3548387096774
,1400704001,NA,NA,Distrito 04 Sección 001,10150,8050,26.0869565217391
,1400704002,NA,NA,Distrito 04 Sección 002,8050,5950,35.2941176470588
,1400705001,NA,NA,Distrito 05 Sección 001,11550,9800,17.8571428571429
,2300901001,NA,NA,Distrito 01 Sección 001,12950,10850,19.3548387096774
,2300901002,NA,NA,Distrito 01 Sección 002,11550,10150,13.7931034482759
,2300901003,NA,NA,Distrito 01 Sección 003,12950,10850,19.3548387096774
,2300901004,NA,NA,Distrito 01 Sección 004,12950,10850,19.3548387096774
,2300902001,NA,NA,Distrito 02 Sección 001,13650,12250,11.4285714285714
,2300902002,NA,NA,Distrito 02 Sección 002,12950,10850,19.3548387096774
,2300902003,NA,NA,Distrito 02 Sección 003,13650,10150,34.4827586206897
,2300902004,NA,NA,Distrito 02 Sección 004,12250,10150,20.6896551724138
,2300902005,NA,NA,Distrito 02 Sección 005,12250,10150,20.6896551724138
,2300903001,NA,NA,Distrito 03 Sección 001,12950,10850,19.3548387096774
,2300903002,NA,NA,Distrito 03 Sección 002,12950,10850,19.3548387096774
,2300904001,NA,NA,Distrito 04 Sección 001,12250,10150,20.6896551724138
,2300905001,NA,NA,Distrito 05 Sección 001,12950,10850,19.3548387096774
,0801601001,NA,NA,Distrito 01 Sección 001,19950,17850,11.7647058823529
,4403301001,NA,NA,Distrito 01 Sección 001,15750,13650,15.3846153846154
,5004101001,NA,NA,Distrito 01 Sección 001,NA,NA,NA
,4701201001,NA,NA,Distrito 01 Sección 001,18550,12250,51.4285714285714
,0903301001,NA,NA,Distrito 01 Sección 001,NA,NA,NA
,1904701001,NA,NA,Distrito 01 Sección 001,NA,NA,NA
,2301001001,NA,NA,Distrito 01 Sección 001,12250,9450,29.6296296296296
,2301001002,NA,NA,Distrito 01 Sección 002,10850,8750,24
,2301002001,NA,NA,Distrito 02 Sección 001,10850,9450,14.8148148148148
,2301002002,NA,NA,Distrito 02 Sección 002,10850,9450,14.8148148148148
,2301002003,NA,NA,Distrito 02 Sección 003,9450,8050,17.3913043478261
,2301003001,NA,NA,Distrito 03 Sección 001,10150,8050,26.0869565217391
,2301003002,NA,NA,Distrito 03 Sección 002,12250,10150,20.6896551724138
,2301003003,NA,NA,Distrito 03 Sección 003,11550,8750,32
,2301003004,NA,NA,Distrito 03 Sección 004,13650,10850,25.8064516129032
,2301003005,NA,NA,Distrito 03 Sección 005,11550,9450,22.2222222222222
,2301003006,NA,NA,Distrito 03 Sección 006,11550,9450,22.2222222222222
,2301003007,NA,NA,Distrito 03 Sección 007,12250,10150,20.6896551724138
,2204401001,NA,NA,Distrito 01 Sección 001,18550,17150,8.16326530612245
,3600301001,NA,NA,Distrito 01 Sección 001,16450,13650,20.5128205128205
,3600301002,NA,NA,Distrito 01 Sección 002,16450,14350,14.6341463414634
,3600301003,NA,NA,Distrito 01 Sección 003,16450,13650,20.5128205128205
,3600301004,NA,NA,Distrito 01 Sección 004,16450,13650,20.5128205128205
,3600302001,NA,NA,Distrito 02 Sección 001,15050,12950,16.2162162162162
,3600302002,NA,NA,Distrito 02 Sección 002,17150,12950,32.4324324324324
,3600302003,NA,NA,Distrito 02 Sección 003,18550,15750,17.7777777777778
,3600302004,NA,NA,Distrito 02 Sección 004,16450,14350,14.6341463414634
,2503901001,NA,NA,Distrito 01 Sección 001,17150,15750,8.88888888888889
,3104401001,NA,NA,Distrito 01 Sección 001,NA,NA,NA
,4801201001,NA,NA,Distrito 01 Sección 001,19250,18550,3.77358490566038
,4801201002,NA,NA,Distrito 01 Sección 002,23450,22750,3.07692307692308
,2504001001,NA,NA,Distrito 01 Sección 001,10850,9450,14.8148148148148
,2504001002,NA,NA,Distrito 01 Sección 002,14350,11550,24.2424242424242
,2504002001,NA,NA,Distrito 02 Sección 001,8050,5950,35.2941176470588
,2504003001,NA,NA,Distrito 03 Sección 001,15050,12250,22.8571428571429
,2504003002,NA,NA,Distrito 03 Sección 002,13650,12250,11.4285714285714
,2504004001,NA,NA,Distrito 04 Sección 001,15050,13650,10.2564102564103
,2504004002,NA,NA,Distrito 04 Sección 002,13650,11550,18.1818181818182
,2504004003,NA,NA,Distrito 04 Sección 003,17850,15750,13.3333333333333
,2504004004,NA,NA,Distrito 04 Sección 004,18550,15750,17.7777777777778
,0490401001,NA,NA,Distrito 01 Sección 001,11550,10150,13.7931034482759
,0490401002,NA,NA,Distrito 01 Sección 002,11550,10150,13.7931034482759
,0201201001,NA,NA,Distrito 01 Sección 001,12950,10850,19.3548387096774
,0201201002,NA,NA,Distrito 01 Sección 002,13650,10850,25.8064516129032
,0903401001,NA,NA,Distrito 01 Sección 001,15750,14350,9.75609756097561
,2400901001,NA,NA,Distrito 01 Sección 001,13650,12600,8.33333333333333
,5004201001,NA,NA,Distrito 01 Sección 001,NA,NA,NA
,2204501001,NA,NA,Distrito 01 Sección 001,NA,NA,NA
,2700401001,NA,NA,Distrito 01 Sección 001,15050,12250,22.8571428571429
,0801701001,NA,NA,Distrito 01 Sección 001,17850,15750,13.3333333333333
,0801701002,NA,NA,Distrito 01 Sección 002,19250,16450,17.0212765957447
,2090401001,NA,NA,Distrito 01 Sección 001,26250,NA,NA
,0201401001,NA,NA,Distrito 01 Sección 001,15050,10150,48.2758620689655
,1302201001,NA,NA,Distrito 01 Sección 001,12250,8750,40
,2204601001,NA,NA,Distrito 01 Sección 001,17150,15050,13.953488372093
,4809001001,NA,NA,Distrito 01 Sección 001,18550,15750,17.7777777777778
,4809001002,NA,NA,Distrito 01 Sección 002,19250,16450,17.0212765957447
,4809001003,NA,NA,Distrito 01 Sección 003,13650,13650,0
,4809001004,NA,NA,Distrito 01 Sección 004,17150,15050,13.953488372093
,4809002001,NA,NA,Distrito 02 Sección 001,19250,17150,12.2448979591837
,4809002002,NA,NA,Distrito 02 Sección 002,15750,13650,15.3846153846154
,0302001001,NA,NA,Distrito 01 Sección 001,14350,12250,17.1428571428571
,0201301001,NA,NA,Distrito 01 Sección 001,13650,10150,34.4827586206897
,0801801001,NA,NA,Distrito 01 Sección 001,19950,17850,11.7647058823529
,0801801002,NA,NA,Distrito 01 Sección 002,17850,17150,4.08163265306122
,0801801003,NA,NA,Distrito 01 Sección 003,21350,17850,19.6078431372549
,3402201001,NA,NA,Distrito 01 Sección 001,15750,13650,15.3846153846154
,3200501001,NA,NA,Distrito 01 Sección 001,14350,12250,17.1428571428571
,2204701001,NA,NA,Distrito 01 Sección 001,24850,22750,9.23076923076923
,3200601001,NA,NA,Distrito 01 Sección 001,13650,12250,11.4285714285714
,0700701001,NA,NA,Distrito 01 Sección 001,19950,17150,16.3265306122449
,0302101001,NA,NA,Distrito 01 Sección 001,15750,12950,21.6216216216216
,0302101002,NA,NA,Distrito 01 Sección 002,15050,12950,16.2162162162162
,0302101003,NA,NA,Distrito 01 Sección 003,15750,12250,28.5714285714286
,0302102001,NA,NA,Distrito 02 Sección 001,15050,12250,22.8571428571429
,0302102002,NA,NA,Distrito 02 Sección 002,15050,12250,22.8571428571429
,0302102003,NA,NA,Distrito 02 Sección 003,17150,13650,25.6410256410256
,4302001001,NA,NA,Distrito 01 Sección 001,18550,16450,12.7659574468085
,4302001002,NA,NA,Distrito 01 Sección 002,18550,15050,23.2558139534884
,1701501001,NA,NA,Distrito 01 Sección 001,17150,15750,8.88888888888889
,1701501002,NA,NA,Distrito 01 Sección 002,18550,16450,12.7659574468085
,1701501003,NA,NA,Distrito 01 Sección 003,17850,15750,13.3333333333333
,1701501004,NA,NA,Distrito 01 Sección 004,15050,12950,16.2162162162162
,1701501005,NA,NA,Distrito 01 Sección 005,19250,16450,17.0212765957447
,1701502001,NA,NA,Distrito 02 Sección 001,22050,19950,10.5263157894737
,1701502002,NA,NA,Distrito 02 Sección 002,21350,18550,15.0943396226415
,1701502003,NA,NA,Distrito 02 Sección 003,19250,17150,12.2448979591837
,1701502004,NA,NA,Distrito 02 Sección 004,15750,13650,15.3846153846154
,1701502005,NA,NA,Distrito 02 Sección 005,22750,21350,6.55737704918033
,1701503001,NA,NA,Distrito 03 Sección 001,19250,17150,12.2448979591837
,1701503002,NA,NA,Distrito 03 Sección 002,13650,10150,34.4827586206897
,1500701001,NA,NA,Distrito 01 Sección 001,15750,12950,21.6216216216216
,1500701002,NA,NA,Distrito 01 Sección 002,15050,12950,16.2162162162162
,1500702001,NA,NA,Distrito 02 Sección 001,15750,12950,21.6216216216216
,2602401001,NA,NA,Distrito 01 Sección 001,15050,14350,4.8780487804878
,2401001001,NA,NA,Distrito 01 Sección 001,14350,12250,17.1428571428571
,2401001002,NA,NA,Distrito 01 Sección 002,13650,12950,5.40540540540541
,2401001003,NA,NA,Distrito 01 Sección 003,14350,12250,17.1428571428571
,2401001004,NA,NA,Distrito 01 Sección 004,13650,12250,11.4285714285714
,2401001005,NA,NA,Distrito 01 Sección 005,13650,10850,25.8064516129032
,2401001006,NA,NA,Distrito 01 Sección 006,12950,11550,12.1212121212121
,3703901001,NA,NA,Distrito 01 Sección 001,12950,10850,19.3548387096774
,4403401001,NA,NA,Distrito 01 Sección 001,15750,12950,21.6216216216216
,0101101001,NA,NA,Distrito 01 Sección 001,NA,NA,NA
,2301101001,NA,NA,Distrito 01 Sección 001,11550,9450,22.2222222222222
,2301101002,NA,NA,Distrito 01 Sección 002,12950,10850,19.3548387096774
,3200701001,NA,NA,Distrito 01 Sección 001,15050,12600,19.4444444444444
,3200701002,NA,NA,Distrito 01 Sección 002,15050,12250,22.8571428571429
,1002401001,NA,NA,Distrito 01 Sección 001,15050,12250,22.8571428571429
,2602601001,NA,NA,Distrito 01 Sección 001,16450,14350,14.6341463414634
,2602501001,NA,NA,Distrito 01 Sección 001,NA,NA,NA
,1904801001,NA,NA,Distrito 01 Sección 001,NA,NA,NA
,0903501001,NA,NA,Distrito 01 Sección 001,16800,13650,23.0769230769231
,1904901001,NA,NA,Distrito 01 Sección 001,NA,NA,NA
,0903601001,NA,NA,Distrito 01 Sección 001,NA,NA,NA
,3402401001,NA,NA,Distrito 01 Sección 001,NA,NA,NA
,1602701001,NA,NA,Distrito 01 Sección 001,13650,11550,18.1818181818182
,4801301001,NA,NA,Distrito 01 Sección 001,19950,19950,0
,4801301002,NA,NA,Distrito 01 Sección 002,17850,16450,8.51063829787234
,4801301003,NA,NA,Distrito 01 Sección 003,20650,18550,11.3207547169811
,4801301004,NA,NA,Distrito 01 Sección 004,17150,17150,0
,4801301005,NA,NA,Distrito 01 Sección 005,16450,15750,4.44444444444444
,4801301006,NA,NA,Distrito 01 Sección 006,15050,14350,4.8780487804878
,4801301007,NA,NA,Distrito 01 Sección 007,NA,NA,NA
,4801301008,NA,NA,Distrito 01 Sección 008,17850,15750,13.3333333333333
,4801302001,NA,NA,Distrito 02 Sección 001,17850,17150,4.08163265306122
,4801302002,NA,NA,Distrito 02 Sección 002,18550,17150,8.16326530612245
,4801302003,NA,NA,Distrito 02 Sección 003,15050,13650,10.2564102564103
,4801302004,NA,NA,Distrito 02 Sección 004,17850,16450,8.51063829787234
,4801302005,NA,NA,Distrito 02 Sección 005,17850,14350,24.390243902439
,4801302006,NA,NA,Distrito 02 Sección 006,16450,14350,14.6341463414634
,4801302007,NA,NA,Distrito 02 Sección 007,NA,13650,NA
,4801302008,NA,NA,Distrito 02 Sección 008,20650,17150,20.4081632653061
,4801302009,NA,NA,Distrito 02 Sección 009,17150,16450,4.25531914893617
,4801302010,NA,NA,Distrito 02 Sección 010,18550,15750,17.7777777777778
,4801302011,NA,NA,Distrito 02 Sección 011,26950,21350,26.2295081967213
,4801302012,NA,NA,Distrito 02 Sección 012,21350,NA,NA
,4801303001,NA,NA,Distrito 03 Sección 001,15050,14350,4.8780487804878
,4801303002,NA,NA,Distrito 03 Sección 002,18550,15750,17.7777777777778
,4801303003,NA,NA,Distrito 03 Sección 003,17850,15750,13.3333333333333
,4801303004,NA,NA,Distrito 03 Sección 004,16450,15750,4.44444444444444
,4801303005,NA,NA,Distrito 03 Sección 005,20650,19250,7.27272727272727
,4801303006,NA,NA,Distrito 03 Sección 006,17150,14350,19.5121951219512
,4801303007,NA,NA,Distrito 03 Sección 007,16450,15050,9.30232558139535
